No.,Company_ID,Proposal_ID,Urusetia ID,Panel ID,need_statement,storyline,theme,concept,originality,structure,storytelling,objective,props,impact,value_added,comment,Timestamp
316,,739,,982,Tidak,0,0,0,0,0,0,0,0,0,0,Tajuk perlu diolah/ditukar kepada yang lebih menarik. Tidak menepati need statement dari segi 1) tiada jemputan 2) lokasi tidak tepat 3) cadangan bercanggah daripada proposal asal. Tidak dapat dipertimbangkan untuk peringkat seterusnya.,07/07/2022 17:51:37
317,,752,,958,Ya,4,4,4,4,3,3,4,4,5,5,Tajuk menggunakan Bahasa Inggeris Hot Kitchen.  Treament program perlu diperkemaskan lagi. Segmen pertama hanya berbual kosong sahaja antara Hos dan tetamu. ,07/07/2022 18:06:34
318,,752,,936,Ya,7,6,6,5,6,6,5,6,6,5,"Olahan program di lihat biasa. ""Selling point"" tertumpu kpd penyertaan selebriti sahaja. Lebih sesuai jika diberikan tajuk baharu (Tukar Tajuk Utama b. melayu).",07/07/2022 18:06:42
319,,752,,982,Ya,4,4,5,4,4,5,4,5,4,3,"Syarikat tidak bersedia, banyak maklumat tidak disediakan. Idea ada namun tidak jelas bagaimana pelarasan segmen ke segmen. Resepi tidak dicadangkan. Jumlah selebriti/influencer tidak lengkap. Tidak dicadangkan untuk ke peringkat seterusnya.",07/07/2022 18:07:10
320,,843,,982,Ya,3,3,3,3,3,3,2,2,2,2,Idea terlalu biasa. Segmen serta treatment tidak banyak dibincangkan oleh pembentang.  Syarikat tidak 'aware' tentang need statement berkenaan episod raya. Tidak dicadangkan.,07/07/2022 18:20:16
321,,843,,958,Ya,5,5,5,5,5,5,5,5,5,5,"Format menggunakan seorang Chef sebagai Hos dan selebriti yang akan menjadi tetamu jemputan. Fokus masakan kepada masasakan Timur Tengah dan Mediteranean. Tertumpu kepada masakan untuk Ramadan sahaja, tidak ada menyediakan treatment untuk Hari Raya. Treament boleh lagi diperkemaskan. ",07/07/2022 18:20:42
322,,843,,936,Ya,8,8,7,7,6,6,7,5,6,5,"Persembahan/pendekatan (style & approach) di lihat biasa sahaja dan tiada fakta ""Wow"" dlm keseluruhan program. Di cadangkan tukar pengacara yang muda dan bujang (single). Tiada perancangan episod hari raya kerana di luar pengetahuan pembekal (tiada perancangan drp pembekal utk episod raya). ",07/07/2022 18:20:52
323,,866,,958,Ya,10,9,9,9,10,9,9,9,9,8,"Hos dan 2 orang tetamu selebriti akan dipaparkan pada setiap episod, Konsep dan treament menarik dalam setiap episod bukan sahaja dipaparkan elemen memasak sahaja tetapi ada diselitkan tazkirah sempena dengan bulan Ramadan. Cadangan Hos, Chef Nik Michael.(Perlu dikekalkan).  Lokasi rumah agam yang moden dan cantik yang ada mempunyai banyak sudut-sudut yang menarik untuk dijadikan sebagai latar. ",07/07/2022 18:34:40
324,,866,,936,Ya,8,9,9,9,9,9,9,8,8,9,"Ada tazkirah dalam episod pilihan yg akan disampaikan oleh Ustaz jemputan, sila semak kelayakan/kebenaran/kelulusan drp JAKIM. Ada paparan hadsr di cadangkan, perlu kelulusan JAKIM. Persembahan di lihat menarik dan punya ""SELLING point"" yang kuat utk menarik penonton.",07/07/2022 18:35:34
325,,866,,982,Ya,9,9,9,9,9,8,9,9,9,9,"Idea lain dari yang lain / fresh. Mempunyai elemen pendidikan, kerohanian dan hiburan. Cadangan menampilkan lebih daripada permintaan need statement seperti 1 hos bersama 2 jemputan, tazkirah agama & rakaman lagu raya. Sedikit isu di mana lokasi tidak akan dilakukan di kediaman selebriti jemputan, ia akan dibuat di set penggambaran tetap. Amat disarankan untuk tayangan.",07/07/2022 18:35:38
326,,980,,1020,Ya,10,9,9,9,9,9,9,9,9,9,Persembahan yang jelas dan memuaskan. Menu Viral bujang yang diketengahkan dengan jemputan selebriti. ,07/07/2022 14:30:33
327,,980,,989,Ya,9,9,9,9,9,9,9,9,10,9,Sebuah rancangan yg fresh digambarkan dlm kena lebih menekankan budaya makanan pelbagai kaum di Malaysia,07/07/2022 14:33:39
328,,980,,975,Ya,9,9,10,9,9,9,9,9,9,9,Idea untuk menyelitkan elemen Keluarga Malaysia telah diberi untuk menarik penonton daripada pelbagai lapisan masyarakat.,07/07/2022 14:36:26
329,,1005,,1020,Ya,9,9,9,9,9,9,9,9,9,9,Konsep yang ceria dan menarik. Cuma perlu diperhalusi skrip agar tidak terlalu bergosip di bulan Ramadan.,07/07/2022 14:48:52
330,,1005,,975,Ya,5,8,8,6,8,8,8,8,8,8,Idea yang sangat biasa.,07/07/2022 14:49:50
331,,1005,,989,Ya,9,9,9,9,9,9,9,9,9,9,Host yang keletah (kak engku) memasak masakan artis bujang sambil bergossip hal semasa.,07/07/2022 14:50:36
332,,1033,,1020,Ya,9,9,9,9,9,9,9,9,9,9,Memuaskan. Terdapat USP dalam recycle barang atau bahan yang digunakan. Terdapat makanan Sunnah pada setiap episod. ,07/07/2022 15:07:38
333,,1033,,989,Ya,9,10,9,9,9,10,10,10,10,9,"Sgt Kreatif, recycleing dpd bahan masakan yang bole dimanafaatkan dan dipelbagaikan ",07/07/2022 15:12:44
334,,1033,,975,Ya,9,9,9,10,9,9,9,9,9,9,Agak menarik idea menggunakan bahan terpakai untuk mencipta satu menu baru atau boleh dijadikan bahan DIY. ,07/07/2022 15:13:15
335,,1127,,1020,Ya,9,9,9,9,9,9,9,9,9,8,"Presentation yg baik, USP program adalah membawa jemputan celebriti bujang membelanjakan hanya rm15 untuk menyediakan juadah makan. ",07/07/2022 15:30:32
336,,1127,,989,Ya,8,9,9,9,9,9,9,9,9,9,Slot masakan dan slot tips penjagaan makanan,07/07/2022 15:35:34
337,,1127,,975,Ya,9,9,9,9,8,9,8,9,8,8,Idea menarik tetapi agak munasabah untuk membeli barangan sesuatu menu utama campur dessert di bawah RM15. ,07/07/2022 15:41:46
338,,1199,,1020,Ya,9,9,9,9,9,9,9,9,9,9,Presentation yg jelas dan memuaskan. USP diselitkan drama antara satu sama lain dalam rumah bujang. ,07/07/2022 15:47:51
339,,1199,,989,Ya,9,10,10,10,9,10,9,9,9,9,Gelagat dua bujang memasak masakan sendiri semasa bulan ramadhan,07/07/2022 15:53:28
340,,1199,,975,Ya,8,8,8,8,8,8,8,8,8,8,Idea yang biasa.,07/07/2022 15:53:44
341,,1245,,1020,Ya,9,9,9,10,9,9,9,9,9,9,Presentation yg memuaskan. Terdapat elemen Alunan bacaan surah Al Quran yg diselitkan pada setiap program. ,07/07/2022 16:06:07
342,,1245,,975,Ya,8,8,8,8,8,8,8,8,8,8,Idea yang biasa.,07/07/2022 16:09:03
343,,1245,,989,Ya,9,9,10,10,9,10,9,10,9,9,Mengabungkan artis veteran (selaku mertua) tuk merasa dan memberi pandangan menenai masakan artis bujang,07/07/2022 16:09:08
344,,1406,,1020,Ya,10,9,10,10,9,10,10,9,9,9,"Rancangan yang unik...sesuai juga untuk hari biasa, bukan sahaja pada bulan Ramadan. ",07/07/2022 16:21:00
345,,1406,,975,Ya,9,9,9,9,9,10,9,9,9,9,"Idea yang menarik dan ada elemen ""surprise"".",07/07/2022 16:23:09
346,,1406,,989,Ya,10,10,9,9,9,9,9,10,10,9,"Artis undangan V/s Cheff jemputan, bertandingan  masakan untuk peminat",07/07/2022 16:23:20
347,,1411,,1020,Ya,9,10,10,10,9,9,9,10,9,9,Persembahan memuaskan. USP - Program masakan yang diselitkan tazkirah santai. ,07/07/2022 16:38:44
348,,1411,,989,Ya,9,9,9,9,9,9,9,9,10,9,Masakan konsep serdahana dan ringkas bersertakan taskiran dpd artis jemputan/ustaz,07/07/2022 16:39:22
349,,1411,,975,Ya,9,9,9,9,9,9,9,9,9,9,Masakan berkonsepkan seherhana dengan takzirah ringkas.,07/07/2022 16:40:12
350,,1456,,1020,Ya,9,9,9,9,9,9,9,9,9,9,Persembahan yang memuaskan. USP menu masakan dari 13 negeri yang berlainan. ,07/07/2022 16:51:39
351,,1456,,989,Ya,10,10,9,9,9,9,10,9,9,9,masakan dengan menggunakan perencah batu giling yang usahakan oleh artis jemputan itu sendiri.,07/07/2022 16:53:11
352,,1456,,975,Ya,8,8,9,8,8,8,8,8,8,8,Idea yang biasa.,07/07/2022 16:53:16
353,,1486,,1020,Ya,10,10,10,10,10,10,10,10,9,10,Persembahan yang amat baik. Video pilot juga dipaparkan dengan memberi gambaran yang lebih jelas. Tazkirah ringkas diselitkan dalam program secara santai. ,07/07/2022 17:00:00
354,,1486,,989,Ya,9,9,9,9,9,10,9,10,9,9,masakan ustaz dan artis sambil memberi taskirah dan nasihat serta petua sebelum berbuka ,07/07/2022 17:07:28
355,,1486,,975,Ya,8,8,8,9,8,8,9,8,8,8,Idea yang biasa dan hanya melibatkan selebriti lelaki.,07/07/2022 17:08:38
356,,141,,1020,Ya,10,9,10,9,9,10,9,9,9,9,Kisah menarik dalam menceritakan kisah masyarakat persekitaran gunung gunung.,07/07/2022 17:19:14
357,,141,,975,Ya,7,7,8,8,8,8,8,8,8,8,Idea yang sangat biasa tanpa research yang mendalam.,07/07/2022 17:19:32
358,,141,,989,Ya,9,10,9,9,9,9,10,9,9,9,"kisah kehidupan masyuarakat masyarakat yang tinggal gunung menerusi pengalaman, penceritaan mitos dan sebagainya",07/07/2022 17:21:57
359,,150,,1020,Ya,10,10,10,10,10,9,9,10,9,9,Idea yang menarik dalam meneroka sungai sungai di Malaysia,07/07/2022 17:33:52
360,,150,,989,Ya,10,10,9,10,9,10,9,9,10,9,Meyelari sejarah dan asal usul sungai di Malaysia,07/07/2022 17:34:54
361,,150,,975,Ya,9,9,9,9,7,8,9,8,9,9,Idea yang menarik.,07/07/2022 17:37:10
362,,1399,,946,Ya,8,8,8,8,7,8,8,8,8,8,"Pemilihan pelakon yang bersesuaian, jalan cerita boleh ditambah baik untuk jadi lebih menarik dan lebih berkembang.",07/07/2022 14:49:17
363,,1399,,988,Ya,8,8,8,7,7,7,8,7,7,7,Karya ini memaparkan kritikan sosial  yang sering berlaku dalam kalangan keluarga di Malaysia. Karya ini mampu menghiburkan penonton kerana isu yang diangkat dekat dengan masyarakat.,07/07/2022 14:49:56
364,,1399,,986,Ya,7,7,7,7,7,7,7,7,7,7,Telemovie kelihatan agak baik tetapi 'simple'.  Seandainya Struktur peneritaan diperkukuhkandan dikembangkan boleh menjadi menarik.,07/07/2022 14:50:47
365,,1385,,988,Ya,1,0,3,2,3,1,1,4,2,1,"Tidak mengikut tema Awal Muharram, lebih kepada tema Maal Hijrah.",07/07/2022 15:08:43
366,,1385,,946,Ya,0,0,4,4,3,0,4,6,3,0,"tidak menepati tema, seharusnya untuk tema Maal Hijrah.",07/07/2022 15:09:08
367,,1385,,986,Ya,0,0,0,0,0,0,0,4,0,0,Tidak menepati tema ....ia lebih sesuai untuk Maal Hijrah.,07/07/2022 15:09:12
368,,116,,946,Ya,5,4,5,3,3,2,4,3,4,3,"Jalan cerita yang agak monotonous, pemillihan pelakon yang biasa.",07/07/2022 15:20:39
369,,116,,986,Ya,6,5,5,5,5,5,5,5,5,4,"Cerita komidi yang agak 'cliche' walaupun ada unsur perpaduan kemasyarakatan.
Cadangan pemiihan artis juga tidak menarik.",07/07/2022 15:21:08
370,,116,,988,Ya,6,7,5,4,6,5,6,4,4,4,naratif cerita yang sama seperti yang sudah ada sebelum ini. Tiada originaliti dan tidak menarik orang ramai untuk menonton kerana ia lebih tertumpu kepada golongan yang meminati lagu Rock Kapak.,07/07/2022 15:21:31
371,,152,,986,Ya,5,4,4,4,4,4,4,4,4,3,"Struktur penceritaan yang tidak menarik, tak banyak konflik watak utama dan tiada sub-plot langsung.",07/07/2022 15:33:27
372,,152,,946,Ya,2,2,5,2,3,3,4,2,3,3,"Jalan cerita yang biasa, konflik yang baik tapi tidak menyokong tema yang disasarkan.",07/07/2022 15:33:28
373,,152,,988,Ya,3,2,3,3,3,3,3,3,3,3,naskah ini ditakuti tidak dekat dengan jiwa penonton kerana isunya terpencil.,07/07/2022 15:34:14
374,,42,,988,Ya,5,5,7,5,6,6,5,6,6,5,Jalan cerita yang simple. teknik Visual efek yang digunakan ditakuti akan nampak cacat dan murah. ,07/07/2022 15:46:53
375,,42,,946,Ya,3,3,5,3,4,5,5,3,3,4,"Konsep yang menarik tetapi look and feel agak cliche, grafik perlu nampak lebih menarik.",07/07/2022 15:47:20
376,,42,,986,Ya,6,6,5,5,5,5,5,5,5,5,Penceritaan kelihatan biasa. Pergabungan 30 peratus animasi dan 70 peratus realiti akan kelihatan 'gap' yang besar dan mungkin tidak menjadi.,07/07/2022 15:48:31
377,,1320,,946,Ya,8,8,8,8,8,8,9,8,9,8,"Konsep yang menarik, bersesuaian dengan sasaran penonton. Lebih menarik jika diselitkan khas khas visual dan animasi.",07/07/2022 16:06:23
378,,1320,,988,Ya,6,7,7,6,7,7,7,7,7,7,"sesuai untuk tontonan kanak-kanak , cuma perlu berhati-hati dengan pemilihan pelakon yang mempunyai isu politik.",07/07/2022 16:07:04
379,,1320,,986,Ya,9,9,9,9,9,9,9,9,9,8,Tema cerita kekeluargaan dan persahabatan yang menarik. Kelihatan multi racial dan barisan pelakun yang menarik. Di sokong.,07/07/2022 16:08:03
380,,137,,986,Ya,7,7,6,6,6,6,6,6,6,5,Penceritaan Telemovie yang  kelihatan 'simple' dan biasa. Tidak mampu untuk menarik perhatian audiens.,07/07/2022 16:27:15
381,,137,,988,Ya,7,8,7,8,7,8,7,8,8,8,idea yang menarik dan sesuai untuk tontonan semua golongan serta mempunyai simbol perpaduan yang lain daripada yang lain.,07/07/2022 16:27:29
382,,137,,946,Ya,7,8,7,7,7,7,7,8,7,6,"jalan cerita agak menarik, namun boleh ditambah baik dan seleksi pelakon yang juga boleh ditambah baik. Subject matter jugak agak umum.",07/07/2022 16:27:42
383,,799,,946,Ya,5,4,6,4,3,3,4,7,3,3,"Jalan cerita yang boleh diketengahkan tapi perlu lebih kuat dari segi plot dan climax, pemillihan pelakon yang bersesuaian.",07/07/2022 16:45:29
384,,799,,988,Ya,5,4,5,5,4,4,5,5,5,5,Back story naskah ini kabur dan serta tidak nampak perkembangan positif perwatakan cerita.,07/07/2022 16:45:31
385,,799,,986,Ya,6,7,6,6,5,6,6,7,6,5,"Cerita komidi yang sederhana yang ada konflik jiwa dan humour yang  baik serta turut ada unsur perpaduan, namun tidak akan mampu menarik minat audiens.",07/07/2022 16:46:32
386,,61,,946,Ya,5,5,6,6,3,4,5,7,4,4,"Seleksi pelakon yang menarik, namun struktur cerita yang agak 'jumpy' dan kesinambungan plot yang kurang tersusun.",07/07/2022 17:03:09
387,,61,,988,Ya,5,5,5,4,4,4,4,5,4,5,Tidak jelas dengan mesej yang nak disampaikan. Naratif keihklasan yang ingin diangkat tidak dapat dirasai ketika sesi pitching.,07/07/2022 17:03:13
388,,61,,986,Ya,7,7,7,7,7,6,6,7,7,6,Idea yang baik namun penceritaan kurang jelas terutama tentang tema keikhlasan dalam telemovie yang dibentangkan.,07/07/2022 17:04:04
389,,320,,988,Ya,7,7,7,7,7,7,7,7,7,7,idea baharu yang menarik serta mempunyai nilai moral yang tinggi serta sesuai untuk tontonan di RTM.,07/07/2022 17:19:03
390,,320,,946,Ya,8,8,8,7,7,8,7,7,8,8,"idea yang menarik, jalan cerita yang simple, lebih mantap jika pemilihan pelakon bersesuaian dengan kehendak dan citarasa sasaran penonton.",07/07/2022 17:20:05
391,,320,,986,Ya,8,7,7,8,8,8,8,8,8,7,Drama konflik jiwa ibu dan anak yang agak baik.. Cadangan pelakon unuk dua watak utama menggalakkan dan ada nilai komersil.,07/07/2022 17:20:33
392,,495,,946,Ya,8,8,8,8,8,8,8,8,8,8,"idea yang menarik, kelainan dari segi moral dan konflik, tajuk boleh ditambah baik agar lebih bersesuaian dengan feel dan jalan cerita.",07/07/2022 17:34:03
393,,495,,988,Ya,7,8,8,8,8,7,8,8,8,8,Cerita yang lain dari yang lain. Cuma tajuk dikhuatiri pernah digunakan sebelum ini dan mohon untuk menukar ke tajuk yang lain sekiranya cerita ini lulus ke peringkat seterusnya.,07/07/2022 17:34:13
394,,495,,986,Ya,8,8,8,8,9,9,8,8,8,8,"Cerita Melodrama yang baik dengan tema kasih sayang, relaiti ,kemasyarakat dan keluargaan yang baik . Cuma Tajuk Nyawa pernah digunakan untuk Telemovie dan perlu tukar tajuk  Telemovienya  seandainya diterima.",07/07/2022 17:35:26
395,,629,,986,Ya,6,6,6,6,5,5,5,6,5,4,Kisah tema kekeluargaan dan keagamaan yang boleh menjadi sensitif dan jalan cerita kelihatan biasa sahaja.,07/07/2022 17:49:34
396,,629,,946,Ya,6,5,5,5,5,6,5,5,5,5,Idea yang lain dari yang lain namun ianya agak longgar dan objektif cerita kelihatan bercanggah dengan norma citarasa sasaran penonton.,07/07/2022 17:49:53
397,,629,,988,Ya,4,4,4,4,5,5,4,4,4,5,jalan cerita yang biasa dan mendatar. nilai yang cuba disampaikan juga tidak jelas. Naskah ini terlampau mengajak penonton untuk menangis dari awal sehingga penghujung ceritanya.,07/07/2022 17:51:48
398,,7,,960,Ya,9,9,10,9,9,8,8,9,8,8,"Jika diterima, mohon syarikat fikirkan tajuk yang lebih 'cathchy' dan memberi impak kepada penonton sesuai dengan cadangan hos yang diberikan. Syarikat perlu teroka lebih lanjut tempat-tempat yang akan dibuat penggambaran agar tidak sama dengan travellog yang sedia ada.",08/07/2022 09:38:02
399,,7,,986,Ya,8,8,9,8,8,9,8,9,9,8,Majalah travelog kelihatan menarik di mana Hos menyusuri sungai ke tempat-tempat yang nak dikupas untuk 13 episod.  Hos yang dipiih Fikri Zambri berpengalaman dan ada  banyak followers  di media sosial. Disamping guna kamera digital di gunakan drone juga dan cadangan membuat fast-pace.,08/07/2022 09:43:37
400,,7,,981,Ya,9,9,9,9,9,9,9,9,9,9,Konsep nampakok dan harap dapat mengmbil bahan-bahan yang menarik dengan skrip yang baik.,08/07/2022 09:45:08
401,,36,,981,Ya,6,6,6,6,6,6,6,6,6,6,Konsep dan idea kurang baik. Boleh diperbaiki lagi. ,08/07/2022 10:08:58
402,,36,,960,Ya,9,9,9,8,8,8,9,8,8,8,"Skop penonton akan tertumpu kepada penduduk asal Pahang tetapi boleh menarik minat dan memberi pengetahuan dn pnduan kepada mereka yang suka berjalan dan bercuti dalam negara. Jika terpilih, mohon syarikat teroka tempat-tempat baharu yang penduduk luar Pahang tidak jumpa dalam carian Google.",08/07/2022 10:08:59
403,,36,,986,Ya,8,9,9,8,8,9,8,8,8,8,"Majalah travelog dengan Hos Samantha Miles kelihatan menarik,  Kelihatan 'Catchy'dan  ada kelainan. Boleh usaha untuk mendapatkan penaja.",08/07/2022 10:14:26
404,,50,,960,Ya,9,9,9,7,8,7,8,8,8,8,"Kenali Kelate - daripada penceritaan, penulis perlu lebih banyak membuat kajian tentang info-info yang berkaitan dengan kelantan. Perlu disuntik lebih dengan elemen-elemen luar biasa yang penonton tidak pernah tahu berkaitan Kelantan.",08/07/2022 10:26:32
405,,50,,986,Ya,9,8,8,8,9,9,9,9,8,8,"Majalah travelog kelihatan menarik beserta lokasi lokasi yang lengkap,  Menu makanan juga kelihatan unik dan menarik dan akan  digarap secara 'fast-pace'",08/07/2022 10:27:05
406,,50,,981,Ya,8,8,8,8,8,8,8,8,8,8,"Idea dan konsep ok. Sesuai untuk tontonan semua bangsa Melayu,Cina Inndia Dll.
Pengantara kena pilih orang kelantan. Penulis skrip pilih yang berqualiti.",08/07/2022 10:27:19
407,,62,,960,Ya,9,9,9,9,9,9,9,9,9,9,Jom Glamping- Menarik. Sangat bagus untuk tontonan ramai dan memberi pendedahan kepada mereka yang baru nak berjinak dalam kegiatan sebegini.,08/07/2022 10:47:58
408,,62,,981,Ya,8,8,8,8,8,8,8,8,8,8,Konsep dan idea nampak baik dan  akan beri impak kepada golongan muda termasuk goongan kanak-kanak. Cara presentasi trailer nampak bagus.,08/07/2022 10:50:16
409,,62,,986,Ya,9,8,8,9,8,9,9,9,9,8,"Majalah ini kelihatan menarik  kerana ketika ini Glamping adalah 'in thing' masyarakat Malaysia. Usaha untuk menunjuk kepelbagaia tempat,maka syarikat mencadangkan akan membuatnya secara ' fast pace' agar program menjadi menarik.",08/07/2022 10:50:32
410,,65,,960,Ya,9,9,9,9,10,9,9,9,9,9,Comforts of Home - senarai profil yang dicadangkan perlu dikemaskini. perlu di seimbangkan mengikut peredaran masa. Treatment yang dicadangkan sangat menarik dan terkini.,08/07/2022 11:01:43
411,,65,,986,Ya,8,9,9,9,9,8,9,9,8,9,Majalah ini ada perpektif dan elemen yang berlainan. Pemilihan artis-artis juga kelihatan  menarik dan mampu menarik perhatian audiens. Syarikat akan berusaha mendapatkan tajaan.,08/07/2022 11:04:47
412,,76,,960,Ya,8,8,9,7,8,9,9,8,9,8,"Island Adventures - Tajuk perlu diberi cadangan lain agar lebih menarik dan catchy. Jika terpilih, mohon cadangkan pulau-pulau yang jarang diterokai. Fokus kepada sinematografi dan info yang tiada dalam carian Google.",08/07/2022 11:19:18
413,,76,,986,Ya,8,9,9,9,9,9,9,8,9,8,"Majalah travelog yang kupasannya melihat menarik, Kelihatan ada penyelidikan mendalam, dan usaha sewa kapal layar dan kerjasama PADI untuk menggarap agar majalah menjadi menarik . Di samping itu Syarikat ada DIving Team sendiri dan kamera underwater dan drone  yang sesuai untuk shooting underwater.",08/07/2022 11:24:14
414,,76,,981,Ya,8,8,8,8,8,8,8,8,8,8,"Idea dan konsep baik. Harap buat penyelidikan yang lengkap sebeum pergi ke lokasi.
Boleh beri peluang kepada syarikat baru ini.",08/07/2022 11:24:39
415,,79,,986,Ya,6,6,7,6,6,6,6,6,6,5,Majalah keilihatan steriotaip dan tiada  kelainan elemen dalam program tersebut.  Ia kelihatan biasa.,08/07/2022 11:36:54
416,,79,,960,Ya,9,9,9,8,8,8,8,8,8,8,"Berambeh Lok - Melalui penceritaan, treatment nya sama sahaja dengan travellog yang lain. Idea boleh dikembangkan dengan menyuntik elemen-elemen baharu dalam penghasilan majalah seperti penggunaan drone dan penggunaan media sosial sebagai interaksi hos.",08/07/2022 11:37:52
417,,79,,981,Ya,6,6,6,5,6,6,6,6,6,5,Idea dan konsep sederhana. Boleh diperbaiki lagi. Dicadangkan KIV.,08/07/2022 11:48:36
418,,84,,960,Ya,9,9,8,8,8,9,9,9,9,9,"A Place Of Uniqueness - Cadangan hos amat bersesuaian. Jika berjaya, sebagai tambh baik, semasa hos bercerita berkaitan trivia yang menarik, boleh digunakan grafik yang catchy atau pop up grafik. ",08/07/2022 11:50:49
419,,84,,981,Ya,5,5,6,5,5,5,5,5,5,5,Idea dan konsep sederhana. Cadangkan KIV,08/07/2022 11:52:41
420,,84,,986,Ya,7,7,8,7,6,6,6,7,6,6,"majalah kelihatan biasa dan lokasi pelancongan yang nak dituju kurang djelaskan seperti tidak lengkap, Tidak mampu menarik perhatian audiensl",08/07/2022 11:52:50
421,,94,,960,Ya,9,8,8,9,9,9,8,7,8,7,Dina & Nadia - Penggunaan 2 hos yang petah bercerita adalah satu kelebihan. Penggunaan basikal sebagai medium pengangkutan semasa menjelajah adalah 1 nilai tambah. Tajuk program perlu diubah jika tiba masa untuk penggambaran 2 hos yang dicadangkan tidak dapat bersama.,08/07/2022 12:06:02
422,,94,,981,Ya,8,8,8,8,8,8,8,8,8,8,Idea dan konsep memang bagus. Dicadangkan beri peluang membuat produksi untuk RTM,08/07/2022 12:07:03
423,,94,,986,Ya,7,7,7,7,6,7,6,6,6,6,Majalah kelihatan biasa. Target Hos mengggunakan basikal untuk satu tempat ke tempat yang lain sudah pernah dibuat. Tiada kelainan dalam program ini.,08/07/2022 12:07:22
424,,118,,981,Ya,6,6,6,6,6,6,6,5,5,5,Idea dan konsep sederhana. Cadangkan KIV. Hos kurang sesuai.,08/07/2022 12:20:58
425,,118,,960,Ya,9,8,8,8,9,9,8,8,9,7,"Cuti Dot Com - Pemilihan hos penting untuk mengunci penonton dr beralih siaran. Senarai tempat yang dicadangkan bertepatan dan menarik. Sekali-sekala, penonton dapat gambaran bagaimana mereka yang 'berduit' bercuti. Sekurang-kurangnya, tak dapat pergi, dapat lihat ok lah.",08/07/2022 12:23:03
426,,118,,986,Ya,9,8,9,8,9,9,9,8,8,9,"Majalah travelog ala travel penginapan di Hotel 5 bintang ke atas  memang kelihatan menarik, namun yang dikhuatir ialah Produk placement.  Seandainya berjaya perlu ingatkan syarikat berkaitan hal ini walapun SYarikat kata mereka sedar akan hal ini dan cuma mention di awal rancangan sahaja. Fokus rancangan ialah kepada pengisian ranc yang kelihatan menarik.",08/07/2022 12:25:49
427,,119,,981,Ya,7,7,7,7,7,7,7,6,7,6,idea dan Konsep bagus. trailer yang ditunjukkan oleh syarikat nampak baik. Dicadangkan beri peluang untuk buat produksi untuk RTM.,08/07/2022 12:37:43
428,,119,,960,Ya,9,9,9,8,9,8,8,8,8,7,"3C - Garapan lain dalam penerbitan travellog dengan menyelitkan elemen survivor dan pengetahuan kemahiran asas. Menggunakan sepasang hos yang dikenali ramai adalah 1 kelebihan untuk pengikutnya.Jika berjaya, gunakan grafik yang sesuai untuk memberi info-info yang menarik kepada penonton. Dijanjikan dengan drone, underwater go pro.",08/07/2022 12:38:13
429,,119,,986,Ya,9,8,8,8,9,9,8,8,8,8,Penceritaan Majalah kelihan jelas dengan lokasi-lokasi air terjun yang telah dikenalpasti. Program kelihatan versatil dan ada unsur humor. Majalah kelihatan menarik dengan info padat yang dikatakan ada penyelidikan mendalam.,08/07/2022 12:38:28
430,,121,,960,Ya,9,9,9,9,9,9,9,9,9,8,Travel Like A Traveller Season 3 - Sambung siri. 2 Siri sebelum ini telah pun disiarkan. Penonton disajikan dengan keindahan dan pengetahuan pelancongan di Indonesia. Penceritaan yang baik daripada wakil syarikat. Amat menarik dan disokong. Dijanjikan dengan penggunaan drone dan go pro. Hos dikekalkan. Hos sangat new-technologies friendly.,08/07/2022 12:53:49
431,,121,,986,Ya,10,9,9,10,9,9,10,9,9,8,Majalah di mana Hos buat penggembaraan secara budget rendah dan backpacker kelihatan menarik. Gaya persembahan di dapati  pace rancangan kelihatan baik .  Banyak lokasi menarik dari Aceh ke Bali dikupas degan menggunakan kamera 2K yang akan ke downsize ke Digital Full HD dan drone yang baik.,08/07/2022 12:54:10
432,,121,,981,Ya,9,9,9,9,9,9,9,9,9,9,Idea dan konsep bagus. Harap dapat mencari hos profesional . terpaksa membuat peyelidikan yang lengkap sebab penggambaran akan dibuat di Indonesia.Boleh diberi peluang untuk buat produksi untuk RTM,08/07/2022 12:54:35
433,,65,,981,Ya,7,7,7,6,7,6,6,6,6,6,Idea dan konsep bagus. Dicadangkan bagi buat produksi untuk RTM,08/07/2022 15:17:25
434,,156,,"Treatment di lihat biasa sahaja dan tiada fakta ""WoW"" yang hanya tertumpu kpd suasana restoran & menu makanan kaum India. Pastikan restoran HALAL dan elemen ""Produk Placement"". Tetamu perlu pelbagai kaum rakyat Malaysia.",Ya,9,8,8,8,8,9,8,8,8,8,82,08/07/2022 09:25:42
435,,156,,Mempunyai idea-idea untuk menarik totonan semua kaum.,Ya,9,8,9,8,8,8,8,8,9,9,84,08/07/2022 09:27:47
436,,156,,Proposal menengahkan idea keluarga malaysia dengan penampilan artis jemputan generasi muda,Ya,8,8,8,9,8,8,8,8,8,8,81,08/07/2022 09:28:35
437,,192,,"Subjek matter yang menarik dan segar. Mempunyai ""selling point"" yang kuat dan sesuai utk info pelancong ke luar negara.",Ya,9,9,9,9,10,9,10,9,10,10,94,08/07/2022 09:43:26
438,,192,,penonton dapat mengetahui lokasi dan aktiviti pengacara disamping dapat melihat pemandangan yang cantik kawasan sejuk,Ya,9,9,9,9,9,9,9,9,8,9,89,08/07/2022 09:43:43
